record_id,person_group,group_size,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id
3147,Person 756,3,,matthews,19.0,barlee p lace,goughsbay,eight milecplains,6210,nsw,19590205.0,1868981,58866
4751,Person 756,3,hannah,matthews,19.0,barlee place,goughs bay,eight mile plains,6210,nsw,19590205.0,1868981,94600
2479,Person 757,3,jessica,faull,10.0,paul coe crescent,gainsbury (cnr waldegrove r road,noble park,2844,sa,19780327.0,7914821,26313
3101,Person 757,3,jessica,faull,10.0,paul coe c rescent,gainsbury (cnr waldegrove r road,noble park,2844,as,19780327.0,7914821,42114
4414,Person 757,3,faull,jessia,10.0,paul coe crescent,gainsbury (cnr wavdegrove r road,noble park,2844,sa,19780327.0,7914821,47659
2495,Person 758,3,brendan,elrick,13.0,leist street,tewantin plaza,wangaratta,3137,qld,19241230.0,7767407,37282
3057,Person 758,3,brendan,elrick,13.0,leist xtreet,tewantin plaza,wangaratta,3137,qld,19241230.0,4842648,45810
4844,Person 758,3,brendan,elrici,13.0,leist street,tewantipnlaza,wangaratta,3137,qld,19241230.0,7767407,481
2508,Person 759,3,maddison,giordano,34.0,martley circuit,kiaora,ringwood,3429,qld,19621121.0,7118072,27318
3211,Person 759,3,jaden,giordano,34.0,martley circuit,kiaora,ringwood,3429,qld,19621121.0,4378319,75132
4991,Person 759,3,maddison,giordano,34.0,martley circuit,,ringwood,3492,qld,19621211.0,7118072,98291
2575,Person 760,3,datcy,shepherd,23.0,,utn 2,kinross,2540,nsw,19771226.0,6039792,69591
2741,Person 760,3,darcy,shepherd,23.0,,unt 2,kinrsos,2540,nsw,19771226.0,6039792,10313
3433,Person 760,3,darcy,shepherd,23.0,,unt 2,kinross,2540,nsw,19771226.0,6039792,360
2614,Person 761,3,wilh,hefford,1.0,solly place,margaret river carvn park,port pirie,5000,nsw,19520917.0,1267536,67856
4522,Person 761,3,wil,hefford,1.0,solly place,margaret river carvn park,port pirie,5000,nsw,19520917.0,1267536,61656
4602,Person 761,3,hefford,wil,114.0,solly olace,margaret rive carvn park,port pirie,5000,nsw,19520917.0,1267536,2057
2625,Person 762,3,david,sydorenko,12.0,fuhrman street,the manor braeside,sefton park,3153,vic,,1746512,68234
3013,Person 762,3,david,donaldson,12.0,fuhrman sreet,the manor braeside,sefton park,3153,vic,,1746512,90107
4060,Person 762,3,sydoernko,david,12.0,fuhrmans treet,the mano rbraeside,sefton park,3153,vic,,1746512,88043
2716,Person 763,3,freya,springthorpe,5.0,mina wylie crescent,locn 3439,st clair,6158,nsw,19120525.0,7654842,84164
3763,Person 763,3,freya,warnock,5.0,,locn 3s39,st clair,6185,nsw,19120525.0,7654842,69126
4587,Person 763,3,freya,springthorpe,5.0,mina wylir crescent,locn 3439,st clair,6158,nsw,19120525.0,7654842,74662
2724,Person 764,3,danidlle,fleet,26.0,watterson place,,elsternwick,2450,nsw,19660616.0,7967457,97232
4340,Person 764,3,danielle,feet,,watterson place,sect 1488,urana,2450,nsw,19660616.0,7967457,75237
4413,Person 764,3,danielle,fleet,26.0,watterson place,sect 1488,elsternwick,2450,nsw,19660616.0,7967457,5407
2732,Person 765,3,cadwallader,cooper,48.0,mckillopc ircuit,ohio ststion,kellyikle,4165,vic,19560918.0,9773620,21110
2867,Person 765,3,cooepr,cadwalwlader,48.0,mckillop circuit,ohio station,kellyville,4175,vic,19560918.0,9773620,30645
3501,Person 765,3,cooper,cadwallader,48.0,mckillop circuit,ohio station,kellyville,4165,vic,19560918.0,9773620,9883
2787,Person 766,3,sophie,waller,24.0,copland drive,suunybrae,mona vale,2285,vic,19380705.0,2972902,58164
3307,Person 766,3,sophie,waller,24.0,goldfinch circuit,suunybrae,mona vale,2285,vic,19380705.0,2972902,96244
4762,Person 766,3,sophie,waller,24.0,suunybrae,goldfinch circuit,mona vale,2285,vic,19380705.0,2972902,46761
2851,Person 767,3,grace,george,1.0,hopegoodplace,willow lmdge,bonython,2550,nxw,19200909.0,7396495,6903
2925,Person 767,3,grace,george,1.0,hopegood place,willow lodge,mill park,3175,nsw,19200909.0,7396495,57339
4547,Person 767,3,grace,george,1.0,hopegood place,willowvlodge,mill park,3175,nsw,19200909.0,1604575,21304
2948,Person 768,3,jessica,petersen,72.0,springvale drive,,toowoomba,2905,nsw,19200108.0,5526479,10455
3243,Person 768,3,jessica,petersen,72.0,springvale drive,,toowoomba,2905,nsw,19840906.0,5526479,59408
4289,Person 768,3,jessica,peterden,72.0,springvale drive,,toowoomab,2905,nsw,19840906.0,5526479,91141
2973,Person 769,3,browne,jack,34.0,caleycrescent,nioka,campsie,4030,qld,19590916.0,5959455,41880
4534,Person 769,3,jack,browne,34.0,caley crescent,nioka,campsie,4030,qld,19590916.0,5959455,71336
4925,Person 769,3,jacl,ottens,34.0,caley crefcent,nio ka,ca mpsie,4030,qld,19590916.0,5959455,574
2990,Person 770,3,james,campbell,1181.0,jaeger circuit,hamden place,beechboro,3943,qld,19991103.0,2846606,59205
3571,Person 770,3,jaes,campbell,1181.0,jaeger circuit,hamden place,beechboro,3943,qld,19991103.0,2846606,79507
3821,Person 770,3,james,campbell,1181.0,jaeger circuit,hamden place,beechb oro,3943,qld,19991103.0,2846606,61659
3011,Person 771,3,william,afford,63.0,marengo place,the hammno e village,,2303,sa,19730414.0,6875258,33228
3082,Person 771,3,william,afford,80.0,marengo place,the hammond village,albury,2303,sa,19730414.0,7921733,57617
4753,Person 771,3,william,afford,80.0,marengoplace,the hammond village,albury,2303,sa,19730414.0,7921733,62048
3038,Person 772,3,david,sokic,11.0,gurubun close,binnalong,dianella,3042,wa,19771128.0,4848529,28744
3074,Person 772,3,david,sokic,11.0,gurubun close,binnalong,dianella,3042,,19771128.0,4848520,7225
3476,Person 772,3,david,sokic,11.0,gurubun close,binnlaong,dianella,3042,wa,19771128.0,4848259,71468
3049,Person 773,3,isabelle,chittleborough,4.0,burrinjuck crescent,goldview,port macquarie,2466,nws,19470725.0,3979337,49517
3277,Person 773,3,isabelle,chittleborough,4.0,burrinjuck crescent,goldview,port macquarie,2466,nsw,19470725.0,3979337,32528
3352,Person 773,3,isabelle,chittlebrough,4.0,burrinjuck crescent,goldview,port macquarie,2466,nsw,19470725.0,3979337,33236
3056,Person 774,3,danielle,stanley,23.0,river street,,coopersshoot,4865,vic,19820801.0,7127513,29807
4721,Person 774,3,danielle,stanley,23.0,river street,willmont park,coopers shoot,4865,vic,19820801.0,7127513,50117
4780,Person 774,3,danielle,stanley,23.0,river street,willmon tpark,,8465,vic,19820801.0,7127513,7092
3122,Person 775,3,madison,ebdell,57.0,southlands shops,yellow dam,humpty doo,6110,tas,19541129.0,9104054,95508
3595,Person 775,3,madison,,25.0,southlands shops,yellow dam,humpty doo,6110,tas,19545129.0,9104054,65769
4738,Person 775,3,ebdell,madison,57.0,southlandd shops,yellow dam,humpty doo,6110,tas,19541129.0,9104054,27794
3152,Person 776,3,alexandra,dolan,12.0,oxley street,cranky jack,,3165,qld,19540418.0,8776463,52753
3466,Person 776,3,alexandra,dolan,12.0,oxley str eet,cranky jack,,3165,qld,19540418.0,8776463,50806
3535,Person 776,3,alexadra,dolan,12.0,oxley s treet,cranky jack,,3165,qld,19540418.0,8776463,83874
3213,Person 777,3,laura,webb,6.0,,martins well station,trigg,2108,vic,19690412.0,4088462,68673
3544,Person 777,3,laura,wegb,6.0,,martins well station,tri gg,2108,vic,19690412.0,4088462,1584
4212,Person 777,3,webf,laura,,,martins well station,trugg,2180,vic,19690412.0,4088462,76142
3284,Person 778,3,monisue,evison,18.0,power street,,haigslea,2880,wa,19970523.0,2858660,27692
4047,Person 778,3,thomas,evison,18.0,power street,,haigslea,2880,wa,19970523.0,2857660,7697
4328,Person 778,3,thomas,evison,18.0,power street,,haigslea,2880,wa,19970523.0,2858660,9306
3309,Person 779,3,hamish,huebner,44.0,shepherdson place,boeing park,berriwillock,2259,vic,19441219.0,4829612,31456
4625,Person 779,3,hamish,huebner,2.0,shepherdson place,,berriwillock,2259,vic,,4829612,17161
4786,Person 779,3,hamish,huebner,44.0,shepherdson place,boeing park,berriwillock,2529,vic,19441219.0,4829612,87848
3314,Person 780,3,nicholas,pamplin,9.0,werriwa crescent,,dinner plain,4101,nws,19891125.0,2631349,18981
3409,Person 780,3,charlie,pampiln,9.0,werriwa crescent,inglleood,lymwood,4101,,19891125.0,2631349,17711
3586,Person 780,3,nicholas,pamplin,9.0,werriwa crescent,inglewood,dinner plain,4101,nsw,19891125.0,2631349,4929
3405,Person 781,3,travis,gearamn,12.0,birdwood qtreet,,chatham,5353,nsw,19461203.0,9247527,12381
3512,Person 781,3,travis,gearman,12.0,birdwood street,sunny brees,chatham,5353,nsw,19461203.0,9247527,30776
4191,Person 781,3,travks,gearman,12.0,birdwood street,sunny brees,chatham,5353,nsw,19461203.0,9247527,43382
3462,Person 782,3,rbuy,dixon,52.0,fiskenscrescent,postoffice road,ballarat horth,3179,vic,19500713.0,2654777,17601
4605,Person 782,3,rubt,dixon,124.0,fisken crescent,post office road,ballarat north,3197,vic,19500713.0,2654777,95656
4968,Person 782,3,ruby,dixon,124.0,fisken crescent,post office road,ballarat north,3179,vic,19500713.0,2654777,9273
3503,Person 783,3,,bishop,,beedham place,buffel rise,highbury,3844,vic,19450525.0,1234783,71909
3562,Person 783,3,samuel,bishop,142.0,beedham place,buffel rise,highbury,3844,vic,19450525.0,1234782,29517
4302,Person 783,3,samuel,bishop,142.0,beedham place,buffelrise,highbury,3844,vic,19450525.0,1234772,38631
3514,Person 784,3,ellen,mason,15.0,parkhill street,tintagel,kingston,2800,vic,19040813.0,4116673,73967
4644,Person 784,3,masno,slnja,279.0,parkhill street,tintagek,kingston,2800,vic,19040813.0,4116673,41019
4974,Person 784,3,maxin,mason,15.0,parkhill street,tintagel,kingston,2800,vic,19040813.0,4116673,21311
3533,Person 785,3,braedon,block,,mulga street,dalkeith cottage,toorak,7190,sa,19790281.0,2643187,27090
3688,Person 785,3,charlie,block,10.0,mulga street,dalkeith cottage,toorak,7190,sa,19790821.0,2643187,34989
4645,Person 785,3,charlie,block,10.0,mulga tsreet,dalkeith cottage,toorak,7190,as,19790821.0,2643187,33191
3681,Person 786,3,ruby,hingston,143.0,cuzens place,the bria rpatch,roserud,6104,vic,19700614.0,6760266,49231
4651,Person 786,3,ruby,hingston,143.0,cuzens place,the briar patch,rosebud,6104,vic,19700614.0,6203837,9732
4741,Person 786,3,ruby,hingsjton,30.0,cuzens place,the briar patch,ashwood,6102,vic,19700614.0,6203837,98795
3722,Person 787,3,tahni,,2.0,eaglemont retreat,hopetoun quays,scarborough,5045,qld,19390818.0,2970882,54394
3850,Person 787,3,jack,,2.0,eaglemont retreat,hopetoun quays,scarborough,5045,qld,19390818.0,2970882,39933
4777,Person 787,3,jack,,8.0,eaglemonturetreat,hopetoun quays,scarborough,5405,qld,19390818.0,2970882,88404
3873,Person 788,3,bailee,shepherd,35.0,rose scott circuit,gillin park,coonawarra,4650,vic,19241019.0,6633998,88696
4946,Person 788,3,bailee,shepherd,35.0,rosescott icrcuit,gillin park,coonawarra,4650,vic,19214019.0,6633998,98595
4969,Person 788,3,bailee,denns,35.0,rose scott circuit,gillin park,coonawwarra,4654,vic,19241019.0,6633998,84996
4122,Person 789,3,kaitlyn,pizanias,8.0,sheaffe street,nunton,kemps creek,2502,nsw,19131205.0,4026380,96498
4422,Person 789,3,kaitlyn,pizanais,8.0,sheaffe street,,kempscreek,2520,nsw,19131205.0,4026380,9403
4680,Person 789,3,kaitlyn,pizanias,8.0,sheaffe street,,kemps creek,2502,nsw,19131205.0,4023680,80361
8,Person 790,2,hollie,lillie-hinrichs,27.0,hemmings crescent,kilvintonvillage,banyo,4030,,19251130.0,4920253,14518
2626,Person 790,2,hollie,lillie-hinrichs,27.0,hemmings crescent,kilvinton village,banyo,4030,,19251130.0,4920253,11280
12,Person 791,2,connor,bishop,27.0,jarreah,mackinnon street,aspley,6052,,19200417.0,8871067,69817
583,Person 791,2,connor,bishop,27.0,mackinnon street,jarrah,aspley,6052,nsw,19200417.0,8870167,42249
17,Person 792,2,andrew,klander,20.0,newman morris circuit,the willows,homebush,2285,vic,19761017.0,5392569,69936
42,Person 792,2,andrew,klander,20.0,newman morois circuit,the willows,homebush,2285,vic,19761017.0,5392569,15812
20,Person 793,2,keziah,parr,20.0,clift crecent,bro okvale,murphys rceek,2761,nsw,19550103.0,3697304,37442
274,Person 793,2,keziah,parr,20.0,clift crescent,brookvale,murphys creek,2761,nsw,19550103.0,3697304,48263
22,Person 794,2,nemesia,grifefn,10.0,derrington c rescent,hd curramulka,beechboro,2262,nsw,19870509.0,9760949,43797
4011,Person 794,2,nemesia,clarke,2.0,derrington crescent,hd curramulka,beechboro,2262,nsw,19870509.0,9760949,68662
28,Person 795,2,lily,thorpe,313.0,rivett place,thurlgona,mount gravatt,6104,wa,19310318.0,9216585,75888
3017,Person 795,2,lily,thorpe,313.0,rivett place,thurlgona,mount gravatt,6104,wa,19310318.0,9216285,95568
33,Person 796,2,john,slywka,33.0,gowrie court,boxwood vale,north ward,6014,tas,19590803.0,5011995,10546
3172,Person 796,2,kierrn,slywak,33.0,gowrie court,boxwood vale,north ward,6014,tas,19590803.0,5011995,43533
34,Person 797,2,alexandra,robson,4.0,brunswick circuit,keith payne hstl,mount sophia,5024,nsw,19470726.0,5974014,27866
1367,Person 797,2,alexandra,,4.0,brunswick circuit,keith payne hstl,mount aophia,5024,nsw,19470726.0,5974014,22980
39,Person 798,2,lauren,bradshaw,130.0,ashcroft crescent,upa cottages,stirling north,2198,vic,19301022.0,1926163,38170
4352,Person 798,2,bradshaw,lauren,130.0,upa cottages,ashcroft crescent,stirling north,2198,vic,19301022.0,1926163,51543
40,Person 799,2,willow,froscio,378.0,yandastreet,,keilor,5022,vic,19091226.0,6630637,38008
4051,Person 799,2,willow,froscio,378.0,yanda street,st johnof god hospital,keilor,5022,vic,19091226.0,6630637,3928
43,Person 800,2,angus,stanley,6.0,lazar place,koobeja,floradhill,7008,qld,19971003.0,1076050,25038
1375,Person 800,2,angus,stanley,6.0,lazar place,koobeja,flora hill,7008,qld,19971003.0,1076050,68772
48,Person 801,2,ebiny,morby,,condavale,macgillivray street,armidale,2111,nsw,19840906.0,3945914,33735
2662,Person 801,2,ebony,morby,,macgillivray street,condavale,armidale,2111,nsw,19840906.0,3945914,75209
54,Person 802,2,matthew,paine,7.0,mcintyre street,urunga,moulyinning,7000,nws,19250117.0,6277575,44764
2505,Person 802,2,matthew,paine,7.0,mcintyre street,urunga,moulyinning,7000,nsw,19250117.0,6277575,16445
69,Person 803,2,melissa,lanzotti,24.0,balfour crescent,killara lodge,cranbourne,2064,vic,19810828.0,7433231,13472
4086,Person 803,2,melissa,lanzotti,,balfour rcescent,killaravlodge,cranbourne,2064,vic,19080103.0,7432331,86924
73,Person 804,2,jazz,stephenson,210.0,julia flynn avenue,,ingleubrn,3172,sa,19401214.0,4166094,77679
1830,Person 804,2,isaac,stephenson,210.0,julia flynn avenue,nazareth village,ingleburn,3172,sa,19401214.0,4166094,4805
82,Person 805,2,lucas,benger,19.0,cunningham street,padicam,melton south,2232,nsw,19851030.0,5458466,81047
3517,Person 805,2,lucas,benger,1.0,cunningham street,padicam,melton south,2232,nsw,19851030.0,5458466,17837
83,Person 806,2,harrison,doman,20.0,harry hopman circuit,moline village,toowong,2088,sa,19570519.0,1542335,17997
4433,Person 806,2,harrison,domna,20.0,harry hopman circuit,moline village,toowong,2088,sa,19570519.0,1542335,24158
86,Person 807,2,sarah,behnke,3.0,pearson street,broombie stud,ramornie,2209,vic,19930910.0,8625215,36171
2063,Person 807,2,sarah,coffey,3.0,pearson street,broombir stud,ramornie,2209,vic,19930910.0,8625251,22750
91,Person 808,2,emma,matthews,39.0,vanzetti crescent,sunny brees,moorabbin,5158,qld,19910426.0,1091439,26663
4656,Person 808,2,emma,mattehws,39.0,vanzetti crescent,,moorabbin,5198,qld,19621116.0,1091439,25113
96,Person 809,2,wanders,harry,120.0,morehead street,carrington trrmnt vlge,trevallyn,7205,sa,19121013.0,8289232,88290
1831,Person 809,2,harry,wanders,29.0,morehead street,carrington retrmnt vlge,trevallyn,2705,sa,19121013.0,8289232,98842
100,Person 810,2,connor,mayman,40.0,marenghoplace,wilga,toowoomba,2025,nsw,19651018.0,8203430,56185
1297,Person 810,2,connor,mayman,40.0,marengo place,wilga,toowoomba,2025,nsw,19651018.0,8203430,41200
105,Person 811,2,nicholas,fittock,10.0,fortitudey street,,st kilda east,2298,nt,19651025.0,8437365,85495
1314,Person 811,2,nicholas,white,10.0,fortitude street,,st kilda east,2298,nt,19651025.0,8437365,92843
117,Person 812,2,,kempton,8.0,homburg street,yellow dam,blacktown,3122,vic,19021108.0,8283089,56262
2810,Person 812,2,,kempton,8.0,homburg street,yellow dam,blackotwn,3122,vic,19021108.0,8283089,69171
125,Person 813,2,jack,mcneeley,39.0,keverstone circuit,royal queensland yacht squadron,brighton-le-sands,4702,wa,19880329.0,1834993,19139
2274,Person 813,2,jack,mcneeley,35.0,keverstone circuit,royal queensland yacht squadron,brighton-le-sands,4720,wa,19880329.0,1834993,9171
129,Person 814,2,isaac,clarke,1.0,armytage circuit,oaklands village,annangrove,3636,vic,19570425.0,9451125,766
1706,Person 814,2,isaac,clark,12.0,armytagecircuit,oaklands village,coffs harbour,3636,vic,19570425.0,9451125,12087
147,Person 815,2,riley,faull,32.0,turner place,margaret river carvn park,long jetty,2033,nsw,19640728.0,8404785,36992
4209,Person 815,2,riley,faull,32.0,turner place,margaret river carvn park,balwyn north,2033,nsw,19640728.0,8404785,81346
149,Person 816,2,alexandra,knapman,16.0,mceacherncxrescent,villa 306,chelsea heights,3429,sa,19151113.0,6888119,42801
4314,Person 816,2,alexandra,hilton,16.0,mceachern crescent,villa 306,chelsea heights,3429,sa,19151113.0,6888119,68300
156,Person 817,2,harrison,paulka,211.0,bourne street,tally ho,ballina,3976,vic,19260122.0,4721250,54917
2576,Person 817,2,mia,paulka,211.0,bourne s treet,,ballina,3975,vic,19260122.0,4721250,61152
158,Person 818,2,ruby,jeffries,73.0,forbes street,underwood,st albans,4165,nsw,19490705.0,8939903,83801
4919,Person 818,2,ruby,jeffries,,forbes street,underwood,st albans,4165,nsw,19490705.0,8939903,41908
169,Person 819,2,locylan,grosser,5.0,yapunyah street,youralla,gingin,5276,nsw,19530210.0,5071722,29715
1315,Person 819,2,lochlan,grosser,5.0,yapunyah street,youralla,gingin,5276,nsw,19530210.0,5071722,91930
171,Person 820,2,alessandria,rabbitt,19.0,ellenborough street,inglemer,mirrabooka,2186,vic,19900410.0,6217834,34927
4696,Person 820,2,alessandria,rabbitt,19.0,ellenborough street,inglemer,mirrabooka,2196,vic,19900410.0,6217834,81168
176,Person 821,2,emma,thackeray,71.0,kinkead street,warrah lea,newcomb,4161,,19670913.0,4676877,59631
3250,Person 821,2,emma,thackeray,71.0,kinkead street,warrah lea,ballarat,4161,,19670913.0,4676877,5819
178,Person 822,2,malakai,schoppe,31.0,boddington crescent,broadwater caravn park,trafalgar,2747,vic,19141221.0,9890346,95246
3108,Person 822,2,malakai,schoppe,31.0,boddington crescent,broadwatermcaravn park,trafaglar,2747,vic,19141221.0,9890346,43365
191,Person 823,2,ruby,reid,7.0,fitzmaurice street,,eaglwhawk,2260,qld,19120626.0,8386277,13821
4714,Person 823,2,ruby,reid,7.0,fitzmaurice street,,eaglehawk,2260,qld,19120626.0,8386277,51423
208,Person 824,2,thomas,finlay,2.0,vicke ry street,brindabella court,page,2160,qld,19520829.0,5555657,29940
4440,Person 824,2,thomas,finlay,2.0,vickery street,brindabella court,page,2160,qld,19520829.0,5555657,23215
218,Person 825,2,flynn,crea,45.0,,,lismore,2068,nsw,19610318.0,7062906,7060
2620,Person 825,2,flynn,crea,45.0,,berkeley village,lismore,2068,nsw,19610318.0,7062906,970
227,Person 826,2,bianca,marlow,34.0,dietricho place,,alice springs,5065,wa,19980201.0,4351633,20020
4823,Person 826,2,isabella,marlow,34.0,dietrich place,,alice springs,5065,wa,19980201.0,4351633,80724
244,Person 827,2,,rundle,101.0,eaglemont retreat,laalgarths,prospect,6168,qld,19070103.0,7881088,34885
1086,Person 827,2,,rundle,2.0,eaglemont retreat,laalgaryhs,prospect,6168,qld,19070103.0,7881088,38468
246,Person 828,2,olivia,cecotti,4.0,dobell circuit,,cabramatta,6152,vic,19580919.0,6701777,25836
2936,Person 828,2,olivia,cecotti,4.0,dobell circuit,,cabramatta,6153,vic,19580919.0,6701777,17842
250,Person 829,2,kylie,koziol,16.0,wolff crescent,brentwood vlge,kurrajong heights,3135,vic,19320709.0,9336502,76339
