record_id,cluster_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id
3079,638,lucy,cla rke,1.0,kriewaldt circuit,,torquay,3085,sa,,4309304,47842
0,---,---,---,---,---,---,---,---,---,---,---,---
2576,639,mia,paulka,211.0,bourne s treet,,ballina,3975,vic,19260122.0,4721250,61152
156,639,harrison,paulka,211.0,bourne street,tally ho,ballina,3976,vic,19260122.0,4721250,54917
0,---,---,---,---,---,---,---,---,---,---,---,---
2577,640,emiily,vodden,41.0,arcxdia,clement place,stjohsn park,2179,nsw,19811218.0,9588930,45056
3658,640,emiily,vodden,41.0,clement place,arcadia,st johsn park,2170,nsw,19811218.0,9588930,92785
3683,640,emiily,vodden,41.0,clement place,,st johns park,2170,nsw,19811218.0,9588930,36850
151,640,emiily,vodden,41.0,clement place,arcadia,st johns park,2170,nsw,19811218.0,9588930,21350
0,---,---,---,---,---,---,---,---,---,---,---,---
2578,641,natassia,blake,37.0,watgania,kathner street,batemans bay,7004,act,19000911.0,8022390,62433
516,641,natassia,blake,37.0,kathner street,watgania,batemans bay,7004,act,19000911.0,8022390,77057
0,---,---,---,---,---,---,---,---,---,---,---,---
2584,642,kaysey,kon,1.0,gaylard place,ohio stiaon,,5009,vid,19600828.0,8475924,33820
272,642,kaysey,kon,1.0,ohiostation,gaylard place,,5009,vic,19600828.0,8475924,86315
3270,642,kaysey,kon,1.0,gaylard place,ohio station,,5009,vic,19600828.0,8475924,2554
0,---,---,---,---,---,---,---,---,---,---,---,---
1688,643,noah,weavell,,barton hihhway,eveston park,new town,3934,tas,19980505.0,7187048,41439
2593,643,noah,weavell,20.0,bromell ciecuit,eveston park,new town,3934,tas,19980505.0,7187048,92400
3899,643,noah,weavell,20.0,bromell circuit,eveston park,new town,3934,tas,19980505.0,7187048,13009
2933,643,noah,weavekll,64.0,bromell circuit,evesto n park,new town,3934,tas,19980505.0,7187948,3417
0,---,---,---,---,---,---,---,---,---,---,---,---
2596,644,william,bracci,13.0,hann treet,upper flat,camp hill,2159,nsw,19470617.0,7315057,93853
4511,644,william,bracci,13.0,hann st reet,upper flat,kincumger,2154,nsw,19470617.0,7315857,25471
3337,644,william,bracci,13.0,hann street,upper flat,camp hill,2514,nsw,19470617.0,7315857,72104
3948,644,william,bracci,13.0,hann street,upper flat,camp hill,2154,nsw,19470617.0,7315857,59959
2581,644,williaj,bracci,13.0,hann street,upper flat,campfhill,2154,nsw,19470617.0,7315857,47355
4159,644,william,bracci,13.0,upper flat,hann street,camp hill,2154,nsw,19470617.0,7315857,96167
0,---,---,---,---,---,---,---,---,---,---,---,---
2450,645,anthony,carbone,28.0,hugh mckay crescent,,mount pleasant,2617,nsw,19531030.0,8781631,36552
2598,645,anthony,carbone,28.0,hugh mckayecrescent,,mount pleasant,2617,nsw,19531030.0,8781631,82084
0,---,---,---,---,---,---,---,---,---,---,---,---
1216,646,leon,haar,24.0,inwood lace,brindabella speicalist centre,newcadtle,4091,vic,19930327.0,5674799,88988
3778,646,leonl,haar,24.0,inwood lace,brindabella speci alist centre,newcastle,4019,vic,19930327.0,5674799,38381
2605,646,leon,haar,24.0,inwood place,brindabella specialist centre,newcastle,4019,vic,19930327.0,5674799,69011
3704,646,leon,haar,24.0,inwood lace,brindabella specialist centre,newcastle,4011,vic,19930327.0,5674799,23609
4569,646,leon,haar,53.0,brindabella speciaslist centre,inwood place,newcastle,4019,vic,19930327.0,5674799,33582
4827,646,leon,haar,24.0,inwood place,brindabella specialist centre,newcastle,4109,vic,19930327.0,5674799,5498
0,---,---,---,---,---,---,---,---,---,---,---,---
4386,647,anthony,vijiaraj,26.0,moon place,crower,chinchtlla,5453,qld,19871031.0,7277540,76513
1295,647,kyle,vijiaraj,26.0,moon p lace,cro wer,chinchilla,5453,qld,19875031.0,7277540,33698
2607,647,anthony,vijiaraj,26.0,moon place,crower,chinchilla,5453,qld,19871031.0,7277540,55538
0,---,---,---,---,---,---,---,---,---,---,---,---
2608,648,james,croker,24.0,aston crescent,loma langie,cooberpedy,4305,nsw,19170923.0,9477785,60315
1187,648,james,croker,109.0,aston crescent,loma langie,coober pedy,4305,nsw,19170923.0,9477785,36874
0,---,---,---,---,---,---,---,---,---,---,---,---
2192,649,caitlin,menzies,31.0,adair st reet,kilnavrott,wentworth falls,2785,nsw,19190514.0,8126161,8017
4058,649,caitlin,menzies,31.0,adair street,kilnacrott,wentworth falls,2758,nsw,19190514.0,8126161,51772
2610,649,ca itlin,menzies,,adair street,kilnacrott,wentworth falls,2304,nsw,19190514.0,8126161,7221
0,---,---,---,---,---,---,---,---,---,---,---,---
1665,650,daniel,tow,20.0,william webb drive,glenlee,blakeview,5089,sa,19310724.0,9926473,74265
2615,650,daniel,tqow,20.0,,glenlee,blakeview,5089,sa,19310724.0,9926473,85312
0,---,---,---,---,---,---,---,---,---,---,---,---
2616,651,daniel,riding,228.0,antill street,,,6001,tas,19090516.0,2525592,71839
2115,651,daniel,riding,228.0,antill street,rondayvoo,dimboola,6010,tas,19090516.0,2525592,8259
0,---,---,---,---,---,---,---,---,---,---,---,---
218,652,flynn,crea,45.0,,,lismore,2068,nsw,19610318.0,7062906,7060
2620,652,flynn,crea,45.0,,berkeley village,lismore,2068,nsw,19610318.0,7062906,970
0,---,---,---,---,---,---,---,---,---,---,---,---
8,653,hollie,lillie-hinrichs,27.0,hemmings crescent,kilvintonvillage,banyo,4030,,19251130.0,4920253,14518
2626,653,hollie,lillie-hinrichs,27.0,hemmings crescent,kilvinton village,banyo,4030,,19251130.0,4920253,11280
0,---,---,---,---,---,---,---,---,---,---,---,---
3105,654,lucinda,mcneil,7.0,ashburton circuit,abbeyg reen,vaucluse,3223,qld,19090228.0,3815124,57742
2628,654,lucida,mcneill,7.0,ashburton circuit,malekula,,3223,qld,19090228.0,4361711,23803
206,654,lucinda,mcneill,7.0,ashburton circuit,malekula,vaucluse,3223,qld,19090228.0,4364711,21312
0,---,---,---,---,---,---,---,---,---,---,---,---
2629,655,lily,priest,29.0,nemarang crescent,yellow dam,westmead,2250,tas,19401205.0,2293160,70833
1014,655,priest,lily,29.0,nemarang crescent,yellow dam,westmead,2205,tas,19401205.0,2293160,17060
0,---,---,---,---,---,---,---,---,---,---,---,---
3089,656,alexander,mccarthy,17.0,collings street,balala station,blakehurst,2913,qld,19280419.0,1582861,3473
2282,656,alexander,mccrathy,1.0,collings street,balalastation,blakehurst,2931,qld,19280419.0,1582861,8194
4685,656,alexander,mccrathy,17.0,collings street,balala station,blakehurst,2913,qld,19280419.0,1582861,63140
2639,656,alexander,mccarthy,17.0,collings street,balala dtation,blakehurst,2913,qld,19280419.0,1582861,97269
0,---,---,---,---,---,---,---,---,---,---,---,---
3456,657,emiily,robson,97.0,bungonia svtreet,st francis vlge,dianella,5066,wa,19420328.0,9454883,30570
3582,657,emiily,robson,97.0,bungonia street,st francis vlge,dianella,5066,wa,19420328.0,9458483,67529
2642,657,emiily,robson,97.0,bungoniastreet,st francis vlge,dianella,5066,wa,19420828.0,9454883,27829
1906,657,emiily,robson,97.0,bungonia street,st francs vlge,dianella,5066,wa,19420328.0,9454883,95189
4217,657,emiily,robszon,97.0,bungonia street,st francis vlge,dianelmla,5066,wa,19420328.0,9454883,37446
4094,657,emiily,robson,97.0,bungonia street,st francis vlge,dianella,5066,wa,19420328.0,9454883,25224
0,---,---,---,---,---,---,---,---,---,---,---,---
2460,658,arki,white,35.0,griffiths street,berragoon,mount isa,2122,sa,19130405.0,5957560,82912
2644,658,caleb,white,35.0,griffiths street,berragoon,mount isa,2122,sa,19130405.0,5957560,3020
0,---,---,---,---,---,---,---,---,---,---,---,---
304,659,george,riddell,79.0,knoke avenue,bonnie doon,manly vale,4405,sa,19360413.0,2523840,23534
2647,659,geofge,riddell,2.0,knoke avenue,bonnie doon,manly vale,4405,sa,19360413.0,2523840,74709
0,---,---,---,---,---,---,---,---,---,---,---,---
2065,660,bradshaw,zarrna,63.0,carnegie c rescent,,,6147,vic,19550120.0,7831798,24406
2650,660,zarran,bradshaw,89.0,carnegie crescent,,,6147,nsw,19350707.0,7831798,23807
4683,660,zarran,bradshaw,89.0,carnegie c rescent,,,6174,vic,19350707.0,7831798,5613
3146,660,zarran,bradshaw,89.0,carnegie crescent,,,6147,vic,19350707.0,7831798,3426
0,---,---,---,---,---,---,---,---,---,---,---,---
2660,661,stephanie,white,7.0,tambo street,dunfieldp ark,eight mile plains,3711,nsw,19460625.0,9261342,37585
669,661,stephanie,white,7.0,tambo street,dunfield park,eight mile plains,3751,nsw,19460625.0,9261342,58457
3671,661,stephanie,whitae,7.0,tambo street,dunfield park,eight mile plains,3751,nsw,19460625.0,9261342,34348
0,---,---,---,---,---,---,---,---,---,---,---,---
48,662,ebiny,morby,,condavale,macgillivray street,armidale,2111,nsw,19840906.0,3945914,33735
2662,662,ebony,morby,,macgillivray street,condavale,armidale,2111,nsw,19840906.0,3945914,75209
0,---,---,---,---,---,---,---,---,---,---,---,---
2664,663,barnagy,egan,13.0,britten-jones drive,rawdon,kaleen,4304,vic,19270529.0,6442215,48103
163,663,barnaby,egan,13.0,britten-jones drive,rawdon,kaleen,4304,vic,19270529.0,6442115,47693
4839,663,barnaby,egan,13.0,britten-joyes drive,rawdon,kaleen,4303,vic,19270529.0,6442115,61790
0,---,---,---,---,---,---,---,---,---,---,---,---
2666,664,mackenzie,buzow,80.0,snowden place,windsor lodge,greenhill,2152,nsw,19420118.0,2858815,214
2411,664,mackwnzie,buzow,80.0,snowden place,nioka,greenhill,2152,nsw,19420118.0,2858815,64550
4243,664,mackenzie,buzw,80.0,snowden place,windsor lodge,greenhlil,2152,nsw,19420118.0,2858815,87561
0,---,---,---,---,---,---,---,---,---,---,---,---
4331,665,michaela,thrussell,27.0,marke ll place,nunon ok,,6728,qld,19250608.0,1947368,6328
2830,665,michaela,thrussell,27.0,markell place,,frenchs forest,6728,qld,19250608.0,1947368,65101
2674,665,micaela,thrussell,27.0,markellb place,nunnlok,frenchs forest,6782,qld,19250608.0,7131335,3404
3801,665,michaela,,27.0,markell place,nunnook,frenchs ofrest,6782,qld,19250608.0,1947368,58093
4057,665,michaela,thrussell,27.0,markell place,nunnook,frenchs forest,6728,qld,19250608.0,1947368,20411
124,665,layla,thrussell,27.0,markell p lace,,frenchs forest,6728,qld,19250608.0,1947368,5110
0,---,---,---,---,---,---,---,---,---,---,---,---
616,666,sam,stephenson,432.0,geeves court,mossburn,logan reserve,4160,qld,19300207.0,7577085,46795
2691,666,sam,stephenson,432.0,mossburn,geeves court,logan reserve,4160,qld,19300207.0,7577085,70806
2676,666,sam,stephenson,432.0,geeves curt,,logan reserve,4160,vic,19300207.0,7577085,16043
0,---,---,---,---,---,---,---,---,---,---,---,---
1037,667,nicole,carbone,46.0,schlich street,simpson arm ybarracks,toowong,3000,wa,19030926.0,8190756,16158
3771,667,nicole,carbone,46.0,schlich nstreet,simpson army barracks,toowoomba,3000,wa,19030926.0,8190756,88597
2685,667,nicole,carbone,46.0,schlich street,simpson army barracks,toowoomba,3000,wa,19030926.0,8190756,61020
4717,667,nicole,carbone,46.0,schlich street,simpsonary barracks,toowoomba,3000,wa,19030926.0,8190756,86230
0,---,---,---,---,---,---,---,---,---,---,---,---
2686,668,benjamin,larg,189.0,wilson atreet,suunybrae,belrose,2067,tas,19451103.0,9646332,94550
1415,668,benjamin,larg,2.0,wilson street,suunybrae,belrose,2067,tas,19451103.0,9646332,25780
0,---,---,---,---,---,---,---,---,---,---,---,---
2689,669,jinni,ongley,5.0,derrington crescent,mt sutrt,wahroonga,6007,vic,19200511.0,1805536,25999
2811,669,jinni,onglrey,5.0,,mt stirt,coombabah,6007,vic,19200511.0,1805536,86553
4349,669,jinni,ongley,5.0,derrington cerscent,mtsturt,coombabah,6070,vic,19200511.0,1805536,89833
1671,669,jinni,ongley,5.0,derrington crescent,mt sturt,coombabah,6007,vic,19200511.0,1805536,92886
0,---,---,---,---,---,---,---,---,---,---,---,---
954,670,macy,klemm,20.0,bonython street,,aitkenvale,2485,vic,19970312.0,7990048,41515
2695,670,macy,klemm,20.0,bonython street,,aitkenvale,2485,vic,19970322.0,7990048,33790
0,---,---,---,---,---,---,---,---,---,---,---,---
4101,671,xani,green,2.0,phillip avenue,abbey green,armidale,5108,nsw,19390410.0,9201857,33861
2701,671,xani,green,,phill ip avenue,,armidale,5108,nsw,19390410.0,9201057,45084
1023,671,xani,green,2.0,phillip avenue,abbey green,armidale,5108,nsw,19390410.0,9201057,31807
0,---,---,---,---,---,---,---,---,---,---,---,---
2913,672,oshaughnessy,bailez,19.0,araluen street,barclay downs,corlaville,2114,qld,19131103.0,4312580,49612
1338,672,caleb,white,8.0,araluen street,,coralville,2114,qld,19131103.0,4312580,73886
4798,672,white,bailey,19.0,araluen dstreet,,coralvimle,2114,qkd,19131103.0,4312580,78338
2702,672,bailey,white,19.0,araluen street,,coralville,2114,qld,19131103.0,4312580,71453
0,---,---,---,---,---,---,---,---,---,---,---,---
4745,673,james,sebregts,64.0,holden crescent,,ngunnawal,3340,nsw,19040404.0,5342259,5179
2095,673,james,sebregts,30.0,holden crescent,,ngunnawal,3300,nsw,19040404.0,5342259,60659
2705,673,james,sebregts,30.0,holden crescent,,greensboough,3300,nsw,19040404.0,5342529,88662
4690,673,sebretgs,james,30.0,holden ctescent,,ngunanwal,3303,nsw,19040404.0,5342259,20189
4634,673,james,sebregts,30.0,holden crescent,,rochester,3300,nsw,19151102.0,5342259,97325
0,---,---,---,---,---,---,---,---,---,---,---,---
1488,674,zac,maynard,142.0,spowers circuit,clanville,nambour,3500,vic,19041015.0,8703080,71033
4329,674,zqc,maynard,142.0,spowers circuit,clanville,nambur,3500,vic,19041015.0,8703080,69163
3643,674,zac,maynard,142.0,clanville,spowersjcircuit,nambour,3500,vci,19041015.0,8703080,29235
2708,674,zac,maynard,142.0,spowers circuit,,nambour,3500,vic,19041015.0,8703080,57745
0,---,---,---,---,---,---,---,---,---,---,---,---
2712,675,blaye,stanfield,9.0,nimbin street,glenlee,arundel,3034,nsw,19970826.0,4080455,9273
4546,675,,stanfield,9.0,nimbin street,glenlee,arundel,3034,nsw,19970826.0,4080455,54857
2027,675,,stan field,9.0,nimbin street,glenlee,arundek,3034,nsw,19970826.0,4080455,47494
3549,675,,stanfield,9.0,,glenlee,arunddl,3034,nsw,19970826.0,4080455,78235
0,---,---,---,---,---,---,---,---,---,---,---,---
2713,676,benjamin,santangelo,8.0,case place,roseglen,winthrop,3020,vic,19140729.0,2496528,4118
1420,676,benjamin,santangelo,8.0,roseglen,case place,winthrop,3020,vic,19140729.0,2496528,39001
0,---,---,---,---,---,---,---,---,---,---,---,---
624,677,kira,blowexs,4.0,goyder street,bellfield,davistown,2166,sa,19890603.0,1610583,1918
2718,677,kira,blowes,4.0,goyder street,bellfield,davistown,2166,sa,19890603.0,1610583,34104
0,---,---,---,---,---,---,---,---,---,---,---,---
2720,678,willow,bennell,82.0,holyman s treet,,wetherill park,3030,,19330323.0,6683840,33521
1607,678,willow,bennell,82.0,holyman street,walea,wetherill park,3030,qld,19330323.0,6683840,51691
0,---,---,---,---,---,---,---,---,---,---,---,---
1093,679,emiily,,173.0,star close,silverweir,yarram,4505,vic,19950402.0,5928066,7911
2727,679,emiily,,309.0,star close,silverweir,yarram,4505,vic,19950402.0,5928066,71852
0,---,---,---,---,---,---,---,---,---,---,---,---
1627,680,chelsea,o'day,115.0,,woodleigh,woodlands,3179,nws,19060726.0,9669480,9340
2733,680,chelsea,o'day,115.0,,woodleigh,woodlands,3179,nsw,19060726.0,9669480,71779
3422,680,chevonne,o'day,115.0,,woodleigh,woodlands,3179,nsw,19060726.0,9669480,37469
0,---,---,---,---,---,---,---,---,---,---,---,---
3554,681,barnabh,siggins,51.0,hurley street,lakes retireemnt estate,kempsey,5162,vic,19981021.0,5752610,98911
4905,681,barnaby,siggins,32.0,hurley street,lakes retirement estate,kempsey,5126,vic,19981021.0,5752610,50790
2738,681,barnaby,siggins,51.0,hurley street,lakes retirement estate,kempsey,5162,vic,19981021.0,5752610,58088
4757,681,siggins,barnaby,51.0,hurley street,,kempsdy,5612,vic,19981021.0,4216940,46305
3386,681,barhaby,siggyins,51.0,hurley street,lakes retiremnet estate,kempsye,5162,vic,19981021.0,5752610,13976
668,681,barnayb,reid,51.0,lakes retkremeent estate,hurley street,kempsey,5162,vic,19981021.0,5752601,36331
0,---,---,---,---,---,---,---,---,---,---,---,---
2740,682,brooke,nguyen,,truganini place,tallinga park,chelsea heights,6062,vic,19240812.0,8781682,8062
957,682,brooke,nguyen,,truganini place,tallingap ark,chelsea heights,6062,vic,19240812.0,8781682,57208
0,---,---,---,---,---,---,---,---,---,---,---,---
3433,683,darcy,shepherd,23.0,,unt 2,kinross,2540,nsw,19771226.0,6039792,360
2741,683,darcy,shepherd,23.0,,unt 2,kinrsos,2540,nsw,19771226.0,6039792,10313
2575,683,datcy,shepherd,23.0,,utn 2,kinross,2540,nsw,19771226.0,6039792,69591
0,---,---,---,---,---,---,---,---,---,---,---,---
681,684,samuel,voivodich,426.0,manton place,brentwo od vlge,buddina,4218,nt,19820724.0,2733496,27893
3599,684,samuel,voivodich,43.0,manton place,brentwood vlge,buddina,4218,nsw,19820724.0,2733496,40089
2917,684,samule,voivodich,43.0,manton p lace,brentwoo d vlge,buddan,4218,nsw,19820724.0,2733496,47207
2743,684,samuel,voivodich,43.0,manton place,brentwod o vlge,budtdina,4218,nsw,19820724.0,2733496,70264
0,---,---,---,---,---,---,---,---,---,---,---,---
2744,685,cannell,elal,18.0,mainwaring rich circuit,kincumbern autical vlge,asquith,4075,nsw,19570915.0,2076456,4594
776,685,ella,cannell,18.0,mainwaring rich circuit,kincumber nautical vlge,asquith,4075,nsw,19570915.0,2076456,6287
0,---,---,---,---,---,---,---,---,---,---,---,---
2745,686,abby,robsno,19.0,anzac park,chanak,ettalong,3149,qld,19840131.0,7511641,6498
2555,686,abby,robson,20.0,anzac park,chanak,ettalong,3149,qld,19840131.0,7511641,39356
0,---,---,---,---,---,---,---,---,---,---,---,---
1416,687,mikhaili,cooksno,2.0,turner plce,kapeka,salisbury east,3840,qld,19530305.0,2134191,12424
3822,687,georgia,cookson,27.0,turner place,kapeka,salisbury east,3840,qld,19530305.0,2134191,27676
4369,687,petreece,cookson,27.0,turner rplace,kapeka,salisbuyr east,3840,qld,19530305.0,2134191,599
3833,687,georgia,cookson,27.0,turne rplace,kapeka,salisbur y east,3840,qld,19530305.0,2131491,86081
2746,687,georgia,cookson,27.0,turner place,kapeia,salisbury east,3804,qld,19530305.0,2134191,77845
0,---,---,---,---,---,---,---,---,---,---,---,---
3091,688,kaitln,dixon,33.0,ware place,spylas farm,morwell,2617,nsw,19420804.0,4342419,36725
3265,688,kaitlin,dixon,33.0,ware place,,morwell,2617,nsw,19420804.0,4342419,19800
2747,688,kaitlin,dixon,33.0,ware place,spylaw farm,morwell,2617,nsw,19420804.0,4342419,83025
2175,688,kaitlin,dixn,33.0,spylawf arm,ware place,morwell,2617,nsw,19420804.0,4342419,86697
0,---,---,---,---,---,---,---,---,---,---,---,---
4670,689,dominic,dixon,40.0,candlebark close,elw mood,orange,4187,act,19420409.0,4798978,93732
4489,689,dominic,,40.0,candlebark close,elmwood,orange,4178,act,19420409.0,4798978,97466
1747,689,dominic,dixon,40.0,candlebari close,,orante,4178,act,19420409.0,4798978,62395
3288,689,dominic,dixon,40.0,candlebark close,elmwood,orange,4178,act,19420409.0,4798978,21109
2748,689,dominmic,dixon,40.0,candlebark close,elmwood,orangr,4178,act,19420309.0,4798978,8100
3934,689,dixon,dominic,40.0,candlebark close,elmwo od,orange,4178,act,19420409.0,4798978,8966
0,---,---,---,---,---,---,---,---,---,---,---,---
3963,690,,morrison,,parnell place,,chishozm,2508,nsw,19620915.0,3101161,65356
3849,690,,morrion,42.0,parnell place,,davistown,2580,nsw,19620915.0,6017868,41950
1939,690,,morrison,42.0,parnell place,,davistown,2580,nsw,19371121.0,3101161,49770
2749,690,,morrison,42.0,parnell place,,davistown,2580,nsw,19620915.0,3101161,95087
0,---,---,---,---,---,---,---,---,---,---,---,---
2752,691,charlie,roussounis,13.0,gledden street,woorabinda,craigomre,6076,nsw,19461111.0,7379154,26200
